WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..Gals.,EUR_o..Mstb.,Length,NStages,TotalFluid_Comp,Total_Proppant,Nrecords
806,1346,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40931,2012,31.75685,-102.01299999999999,10304,80,20,WFMP,WFMP --> WFMP,1.0,2,0.0,5040.0,460572.0,0.0,306130.0,465612.0,65.18104683,3146,1,1143576.0,689958.0,1
789,1320,A,BERRY OIL COMPANY,MIDLAND,40931,2012,31.754490000000004,-102.05632,11212,40,80,ATOKA,WFMP --> ATOKA,12.0,24,0.0,14000.0,825510.0,0.0,797429.0,839510.0,28.19693786,2380,1,1268736.0,776626.0,1
223,358,D,ATHLON FE OPERATING LLC,GLASSCOCK,40933,2012,31.963209999999997,-101.69098000000001,10310,,,ATOKA,WFMP --> ATOKA,1.0,2,0.0,11000.0,0.0,1108758.0,740000.0,1119758.0,20.592,2256,1,88200.0,74000.0,1
833,1390,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40934,2012,31.92667,-101.89737,10429,80,80,WFMP,SPBR_U --> WFMP,3.0,6,0.0,10500.0,1091276.0,0.0,1299161.0,1101776.0,14.904000000000002,3079,4,1191744.0,1386391.0,8
860,1430,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40934,2012,31.835390000000004,-101.96525,11175,40,160,ATOKA,SPBR_L --> ATOKA,3.0,6,0.0,13500.0,1431726.0,0.0,1376898.0,1445226.0,131.84799999999998,2192,13,735066.0,1000630.0,13
236,386,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40935,2012,31.7182,-101.48035,10057,,,#VALUE!,#VALUE!,7.0,14,0.0,32000.0,442000.0,118000.0,889000.0,592000.0,32.164,3763,7,549000.0,823000.0,14
1557,2620,B,APACHE CORPORATION,UPTON,40937,2012,31.56407,-101.91436999999999,10899,40,80,STRAWN,SPBR_U --> STRAWN,9.0,9,760500.0,0.0,257000.0,0.0,922100.0,1017500.0,11.184000000000001,1440,1,12012.0,470600.0,2
1577,2647,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40938,2012,31.51815,-101.98781,10890,40,160,ATOKA,SPBR_U --> ATOKA,2.0,4,0.0,15000.0,1180850.0,0.0,1361638.0,1195850.0,55.148,3090,1,953694.0,1336000.0,1
810,1351,A,CHEVRON U S A INCORPORATED,MIDLAND,40941,2012,31.84887,-102.00542,10855,Over 160,Sub 20,STRAWN,SPBR_U --> STRAWN,6.0,18,44658.6,1961.400032,869328.5918,0.0,687241.0,915948.5918,51.71401936,3465,1,1380582.0,839400.0,1
808,1348,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40941,2012,31.90527,-101.90791,10396,40,40,WFMP,SPBR_U --> WFMP,3.0,6,0.0,10560.0,1290999.0,0.0,1395150.0,1301559.0,54.004,2835,1,1460886.0,957000.0,1
811,1352,A,CHEVRON U S A INCORPORATED,MIDLAND,40943,2012,31.83923,-101.99788000000001,10971,Over 160,40,ATOKA,SPBR_U --> ATOKA,7.0,22,62328.0,1716.0,860500.0,0.0,808814.0,924544.0,52.05450267,3259,4,927102.0,1117782.0,8
201,327,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40945,2012,31.726809999999997,-101.54065,10902,80,Over 160,STRAWN,SPBR_U --> STRAWN,8.0,16,125000.0,33000.0,500500.0,0.0,886000.0,658500.0,25.476,3717,7,557500.0,1831000.0,14
1487,2505,B,APACHE CORPORATION,UPTON,40946,2012,31.523709999999998,-102.00887,10902,80,40,ATOKA,SPBR_U --> ATOKA,8.0,8,0.0,0.0,554500.0,208000.0,794350.0,762500.0,32.904,2651,3,536000.0,33250.0,3
855,1420,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40947,2012,31.834290000000003,-102.135,10977,80,40,ATOKA,SPBR_U --> ATOKA,1.0,1,0.0,0.0,1409520.0,0.0,888500.0,1409520.0,36.652,1614,4,560322.0,296375.0,4
1343,2225,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,40948,2012,31.54188,-101.39231,8992,40,80,WFMP,SPBR_U --> WFMP,3.0,6,0.0,13500.0,1036499.0,0.0,1215316.0,1049999.0,13.992,1553,4,228308.0,584747.0,8
1600,2686,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40950,2012,31.507479999999997,-102.07305,10700,40,160,WFMP,SPBR_U --> WFMP,1.0,1,1029294.0,0.0,0.0,0.0,638027.0,1029294.0,82.60799999999999,3219,7,1213392.0,4101340.0,14
1590,2668,B,APACHE CORPORATION,UPTON,40951,2012,31.55422,-102.02257,10887,40,160,WFMP,SPBR_U --> WFMP,9.0,9,0.0,0.0,600000.0,344000.0,858000.0,944000.0,68.532,2628,3,1171728.0,1399972.0,6
239,392,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40951,2012,31.68765,-101.41755,10015,,,#VALUE!,#VALUE!,7.0,14,136000.0,32000.0,434000.0,0.0,910000.0,602000.0,38.58,3885,7,552500.0,832000.0,14
1344,2229,E,APACHE CORPORATION,REAGAN,40952,2012,31.488259999999997,-101.62017,8025,40,40,WFMP,SPBR_U --> WFMP,4.0,4,0.0,0.0,134668.0,325000.0,465000.0,459668.0,21.94,1590,2,361750.0,47950.0,2
1611,2703,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,40953,2012,31.63928,-102.00131,10472,80,Over 160,WFMP,SPBR_L --> WFMP,1.0,1,1242612.0,0.0,0.0,0.0,1456000.0,1242612.0,113.412,3060,1,1509144.0,927500.0,1
1587,2665,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40954,2012,31.535259999999997,-102.1176,11410,40,Over 160,ATOKA,SPBR_L --> ATOKA,1.0,1,1442490.0,0.0,0.0,0.0,837500.0,1442490.0,92.204,3022,3,1134300.0,1354816.0,6
1576,2646,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40955,2012,31.50543,-102.0815,10945,40,Over 160,WFMP,SPBR_U --> WFMP,1.0,1,1205526.0,0.0,0.0,0.0,792212.0,1205526.0,25.36517554,2832,1,998718.0,1066000.0,1
1345,2230,E,APACHE CORPORATION,REAGAN,40955,2012,31.49176,-101.62127,8055,40,80,SPBR_L,SPBR_U --> SPBR_L,4.0,4,0.0,0.0,57000.0,490000.0,473000.0,547000.0,21.56,1566,2,459250.0,47950.0,2
235,379,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40955,2012,31.972109999999997,-101.68047,10076,40,Over 160,#VALUE!,#VALUE!,4.0,8,0.0,15000.0,1345277.0,0.0,1249577.0,1360277.0,21.284000000000002,2493,7,694000.0,520438.0,7
844,1406,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40956,2012,31.87772,-101.97023,10771,20,Sub 20,STRAWN,SPBR_U --> STRAWN,4.0,8,0.0,0.0,1234173.0,0.0,1415768.0,1234173.0,64.344,1590,1,410700.0,693800.0,2
803,1341,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40956,2012,31.832420000000003,-101.94599000000001,10735,40,40,ATOKA,SPBR_L --> ATOKA,4.0,8,0.0,13500.0,1266636.0,0.0,1128780.0,1280136.0,107.22,3012,1,18480.0,723000.0,2
847,1409,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40956,2012,31.85802,-101.90099000000001,10606,160,40,STRAWN,SPBR_L --> STRAWN,3.0,6,0.0,15000.0,1177926.0,0.0,1445816.0,1192926.0,132.54399999999998,3256,4,1371521.0,1475648.0,8
832,1389,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40956,2012,31.830240000000003,-101.92327,10730,40,20,ATOKA,SPBR_L --> ATOKA,4.0,8,0.0,10500.0,1280932.0,0.0,1192763.0,1291432.0,98.77600000000001,2182,3,1136866.0,1236215.0,6
192,316,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40957,2012,31.731009999999998,-101.53716,10772,,,ATOKA,SPBR_U --> ATOKA,7.0,14,0.0,30000.0,559000.0,0.0,811800.0,589000.0,29.872,3420,1,969192.0,999200.0,1
857,1423,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40958,2012,31.84494,-102.15148,11005,80,40,ATOKA,SPBR_U --> ATOKA,1.0,1,0.0,0.0,1445514.0,0.0,926180.0,1445514.0,67.568,2660,1,1147146.0,764277.0,1
1601,2687,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40960,2012,31.51205,-102.07032,10950,80,40,WFMP,SPBR_U --> WFMP,1.0,1,1101408.0,0.0,0.0,0.0,702544.0,1101408.0,66.256,3217,3,978308.0,1100839.0,6
863,1435,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40962,2012,31.809079999999998,-102.22015,11350,40,Over 160,ATOKA,SPBR_L --> ATOKA,1.0,2,0.0,11088.0,932064.0,0.0,798120.0,943152.0,54.692,2890,1,1042944.0,735000.0,1
1347,2235,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,40962,2012,31.56379,-101.39971,8614,80,80,WFMP,SPBR_L --> WFMP,3.0,6,0.0,13500.0,1023300.0,0.0,1260620.0,1036800.0,46.472,2437,1,366240.0,1448000.0,1
841,1400,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40964,2012,31.920270000000002,-101.85936,10445,80,40,WFMP,SPBR_U --> WFMP,3.0,6,0.0,16500.0,1333435.0,0.0,1423437.0,1349935.0,56.468,2257,3,1349339.0,1197571.0,6
1588,2666,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40966,2012,31.514229999999998,-102.12371999999999,10655,,,WFMP,SPBR_U --> WFMP,1.0,1,1090992.0,0.0,0.0,0.0,694000.0,1090992.0,22.9,3123,3,1009694.0,1080119.0,6
143,239,D,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40967,2012,31.74285,-101.61588,10880,,,STRAWN,SPBR_U --> STRAWN,6.0,12,0.0,29000.0,500000.0,0.0,683500.0,529000.0,42.18,3399,7,575000.0,836000.0,14
1604,2694,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40968,2012,31.50129,-101.97057,10921,40,80,ATOKA,SPBR_U --> ATOKA,3.0,6,0.0,13500.0,1206562.0,0.0,1281451.0,1220062.0,44.348,2594,8,753032.0,639272.0,16
260,423,D,ATHLON FE OPERATING LLC,GLASSCOCK,40968,2012,31.80143,-101.56103,10236,,,#VALUE!,#VALUE!,1.0,2,0.0,13500.0,0.0,1331442.0,175000.0,1344942.0,82.90799999999999,2800,1,464028.0,0.0,2
868,1451,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40968,2012,31.938640000000003,-101.83344,10503,80,20,STRAWN,SPBR_U --> STRAWN,4.0,8,0.0,13500.0,1415625.0,0.0,1449098.0,1429125.0,95.916,2881,3,1391228.0,1434696.0,6
1512,2542,B,APACHE CORPORATION,UPTON,40970,2012,31.52155,-102.06,10884,40,40,STRAWN,SPBR_U --> STRAWN,9.0,9,0.0,0.0,503000.0,517500.0,922125.0,1020500.0,104.8542318,2920,9,1022406.0,1012580.0,18
1350,2239,E,APACHE CORPORATION,REAGAN,40971,2012,31.477929999999997,-101.59965,10241,160,20,WFMP,WFMP --> WFMP,7.0,7,0.0,0.0,600000.0,160000.0,679250.0,760000.0,56.668,1554,2,276000.0,352375.0,2
1595,2675,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40972,2012,31.527309999999996,-102.13358000000001,10681,40,160,WFMP,SPBR_U --> WFMP,1.0,1,1136646.0,0.0,0.0,0.0,723275.0,1136646.0,57.84,2785,1,1274658.0,826398.0,1
253,410,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40972,2012,31.724970000000003,-101.46528,10120,,,#VALUE!,#VALUE!,7.0,14,0.0,30000.0,532500.0,0.0,827000.0,562500.0,37.772,3877,7,616500.0,1567500.0,14
1579,2649,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40973,2012,31.51581,-101.99771,10905,20,80,ATOKA,SPBR_U --> ATOKA,3.0,6,0.0,13500.0,1282500.0,0.0,1391776.0,1296000.0,52.592,2570,1,1177806.0,733702.0,1
246,401,D,APACHE CORPORATION,GLASSCOCK,40974,2012,31.820009999999996,-101.54341,10900,,,#VALUE!,#VALUE!,7.0,8,0.0,1000.0,448500.0,245500.0,520188.0,695000.0,34.8,3498,4,1141207.0,1450084.0,8
877,1471,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40974,2012,31.849009999999996,-102.1662,11110,40,40,ATOKA,SPBR_U --> ATOKA,1.0,1,0.0,0.0,1353282.0,0.0,846000.0,1353282.0,84.272,1693,1,1157520.0,805680.0,1
817,1361,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40979,2012,31.823459999999997,-101.96595,11135,40,160,ATOKA,SPBR_L --> ATOKA,5.0,10,0.0,12000.0,1487424.0,0.0,1347850.0,1499424.0,90.432,3045,3,942246.0,600924.0,6
861,1432,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40979,2012,31.85412,-101.96623000000001,10849,40,80,ATOKA,SPBR_L --> ATOKA,4.0,8,0.0,12000.0,1119650.0,0.0,1437569.0,1131650.0,51.136,1619,1,1296051.0,662439.0,2
866,1442,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40979,2012,31.880409999999998,-101.9667,10810,40,Sub 20,STRAWN,SPBR_U --> STRAWN,4.0,8,0.0,13500.0,1362152.0,0.0,1506739.0,1375652.0,95.82,2674,4,1397222.0,1325443.0,7
1613,2708,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,40980,2012,31.6008,-101.97147,12152,40,40,SIL_DEV,WFMP --> SIL_DEV,1.0,1,1272138.0,0.0,0.0,0.0,1263360.0,1272138.0,89.40799999999999,3600,1,1509312.0,927500.0,1
230,370,D,ATHLON FE OPERATING LLC,GLASSCOCK,40980,2012,31.849690000000002,-101.57873000000001,10430,80,Over 160,#VALUE!,#VALUE!,1.0,2,0.0,14000.0,0.0,1149414.0,960000.0,1163414.0,20.472,3022,1,936726.0,935200.0,1
245,399,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,40981,2012,31.920370000000002,-101.70036999999999,10162,,,#VALUE!,#VALUE!,4.0,8,0.0,13500.0,1127707.0,0.0,1450084.0,1141207.0,56.136,2334,4,1211344.0,1116843.0,7
255,415,F,ATHLON FE OPERATING LLC,GLASSCOCK,40981,2012,31.73041,-101.44487,9900,,,#VALUE!,#VALUE!,1.0,2,0.0,13000.0,0.0,1383522.0,110000.0,1396522.0,29.63266871,2948,1,1396522.0,110000.0,2
869,1453,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40981,2012,31.845579999999998,-102.16502,11118,40,20,ATOKA,SPBR_U --> ATOKA,1.0,1,0.0,0.0,1256850.0,0.0,819500.0,1256850.0,67.14,2761,6,915894.0,687241.0,18
1605,2695,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40981,2012,31.508459999999996,-101.95869,10954,40,40,ATOKA,SPBR_U --> ATOKA,3.0,6,0.0,13500.0,1388020.0,0.0,1422521.0,1401520.0,50.208,2270,1,831390.0,778674.0,2
1609,2701,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40981,2012,31.532120000000003,-102.13045,10635,40,Over 160,WFMP,SPBR_U --> WFMP,1.0,1,1029504.0,0.0,0.0,0.0,618812.0,1029504.0,26.44,3205,1,1548540.0,923839.0,1
1592,2671,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40982,2012,31.5037,-102.12013,11462,40,Over 160,ATOKA,SPBR_U --> ATOKA,1.0,1,1330854.0,0.0,0.0,0.0,836650.0,1330854.0,47.17776158,3087,3,1074630.0,1668540.0,6
1594,2674,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40983,2012,31.53922,-102.10145,11373,40,160,ATOKA,SPBR_U --> ATOKA,1.0,1,1398978.0,0.0,0.0,0.0,910000.0,1398978.0,80.14399999999999,2371,7,1067892.0,1042520.0,7
885,1487,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40986,2012,31.81496,-102.18312,11475,40,Over 160,ATOKA,SPBR_U --> ATOKA,1.0,1,0.0,0.0,1278690.0,0.0,801000.0,1278690.0,70.35833286,2945,1,1565760.0,851126.0,1
856,1421,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40986,2012,31.815559999999998,-102.11976999999999,11207,80,40,ATOKA,SPBR_U --> ATOKA,1.0,1,0.0,0.0,1363320.0,0.0,929580.0,1363320.0,66.94800000000001,2589,4,1240476.0,1270119.0,8
243,396,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40989,2012,31.68625,-101.5025,10173,40,Over 160,#VALUE!,#VALUE!,7.0,14,0.0,30000.0,525500.0,0.0,843000.0,555500.0,84.304,2810,1,2016.0,79000.0,2
809,1350,D,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40990,2012,31.92121,-101.79205,10517,160,40,ATOKA,SPBR_U --> ATOKA,4.0,8,0.0,12000.0,1487780.0,0.0,1438523.0,1499780.0,167.71599999999998,2770,1,1147440.0,834020.0,1
1591,2670,B,APACHE CORPORATION,UPTON,40990,2012,31.55878,-102.01935999999999,10810,40,80,WFMP,SPBR_U --> WFMP,9.0,9,0.0,0.0,600000.0,342000.0,858000.0,942000.0,74.832,3014,3,1538936.0,1561160.0,6
262,426,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,40990,2012,31.675990000000002,-101.41896,9920,,,#VALUE!,#VALUE!,7.0,14,0.0,30000.0,568000.0,0.0,879800.0,598000.0,10.815999999999999,2867,1,1344942.0,175000.0,2
256,418,D,APACHE CORPORATION,GLASSCOCK,40992,2012,31.81294,-101.54123,10980,,,#VALUE!,#VALUE!,7.0,8,0.0,1008.0,448500.0,245500.0,520437.0,695008.0,10.788,3792,5,1614828.0,1714575.0,10
1583,2660,B,PIONEER NATURAL RESOURCES USA INC,UPTON,40992,2012,31.495659999999997,-101.98907,10983,80,20,ATOKA,WFMP --> ATOKA,1.0,2,0.0,1500.0,372132.0,0.0,298750.0,373632.0,27.04989817,3151,5,499000.0,444500.0,5
865,1441,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40992,2012,31.916220000000003,-101.8934,10385,40,20,WFMP,SPBR_U --> WFMP,3.0,6,0.0,52500.0,1199908.0,0.0,1458884.0,1252408.0,48.14,2539,4,1280136.0,1128780.0,8
1593,2672,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40992,2012,31.496570000000002,-102.11779,11495,40,Over 160,ATOKA,SPBR_U --> ATOKA,1.0,1,1384866.0,0.0,0.0,0.0,871000.0,1384866.0,79.26803709999999,3036,3,875218.0,1133771.0,6
227,367,D,CROWNQUEST OPERATING LLC,GLASSCOCK,40993,2012,31.822670000000002,-101.5843,10567,80,Over 160,#VALUE!,#VALUE!,1.0,1,936726.0,0.0,0.0,0.0,935200.0,936726.0,24.56,2302,5,1952000.0,1222000.0,10
1589,2667,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40995,2012,31.53319,-102.12608,11463,20,Over 160,WFMP,SPBR_U --> WFMP,1.0,1,1128204.0,0.0,0.0,0.0,708500.0,1128204.0,167.076,3039,2,870612.0,1116006.0,4
1615,2710,B,ATHLON ENERGY OPERATING LLC,UPTON,40995,2012,31.62684,-102.07745,11400,80,40,ATOKA,SPBR_U --> ATOKA,1.0,2,0.0,13000.0,1498728.0,0.0,126000.0,1511728.0,13.24119333,3060,1,1275162.0,822000.0,1
1610,2702,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,40997,2012,31.51967,-102.13041,10725,40,Over 160,WFMP,SPBR_U --> WFMP,1.0,1,1170960.0,0.0,0.0,0.0,772500.0,1170960.0,53.736000000000004,3310,1,1560426.0,967500.0,1
1603,2691,B,PIONEER NATURAL RESOURCES USA INC,UPTON,41003,2012,31.50212,-102.03923,10833,20,160,WFMP,SPBR_U --> WFMP,3.0,6,0.0,13500.0,1382763.0,0.0,1533446.0,1396263.0,69.26,2750,1,925778.0,657000.0,1
890,1496,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,41006,2012,31.73586,-102.11627,10395,160,80,WFMP,SPBR_U --> WFMP,1.0,1,1121190.0,0.0,0.0,0.0,787968.0,1121190.0,166.34,2926,3,1101776.0,1299161.0,6
238,389,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,41007,2012,31.711859999999998,-101.50558000000001,10182,,,#VALUE!,#VALUE!,7.0,14,0.0,29000.0,523000.0,0.0,826000.0,552000.0,19.74,3697,7,527000.0,446000.0,14
1355,2248,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,41010,2012,31.535109999999996,-101.48411999999999,9950,80,20,STRAWN,WFMP --> STRAWN,1.0,2,0.0,9072.0,914004.0,0.0,602720.0,923076.0,33.536,1562,2,296000.0,484375.0,2
1598,2678,B,APACHE CORPORATION,UPTON,41010,2012,31.53745,-102.01252,10820,,,WFMP,SPBR_U --> WFMP,8.0,8,0.0,0.0,495000.0,382500.0,785730.0,877500.0,90.088,3133,8,882500.0,799697.0,8
884,1480,B,BERRY OIL COMPANY,MIDLAND,41011,2012,31.69135,-101.95096,11895,40,Sub 20,ATOKA,WFMP --> ATOKA,10.0,20,0.0,12000.0,827484.0,0.0,936440.0,839484.0,23.291999999999998,2720,4,1420266.0,1395880.0,8
837,1394,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41011,2012,31.849359999999997,-101.93807,10719,40,80,STRAWN,SPBR_U --> STRAWN,4.0,8,0.0,15000.0,1388199.0,0.0,1347700.0,1403199.0,49.028,2835,1,1533924.0,956000.0,1
850,1413,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41011,2012,31.838079999999998,-101.95273,10803,40,160,ATOKA,SPBR_U --> ATOKA,4.0,8,0.0,16500.0,1372841.0,0.0,1423712.0,1389341.0,56.772,1723,1,1095570.0,738560.0,1
891,1499,A,ATHLON ENERGY OPERATING LLC,MIDLAND,41012,2012,31.733559999999997,-102.08893,11350,20,20,ATOKA,SPBR_L --> ATOKA,1.0,2,0.0,15000.0,1526994.0,0.0,123000.0,1541994.0,86.52,2078,1,545500.0,500000.0,3
1356,2249,F,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,REAGAN,41012,2012,31.53831,-101.48093,9983,40,40,WFMP,WFMP --> WFMP,1.0,2,0.0,8064.0,898044.0,0.0,555880.0,906108.0,109.772,2521,8,578138.0,722180.0,16
267,432,D,BERRY OIL COMPANY,GLASSCOCK,41013,2012,31.944390000000002,-101.73731,11420,80,20,FUSS,WFMP --> FUSS,9.0,19,0.0,17000.0,897684.0,0.0,754603.0,914684.0,20.776,3698,7,561500.0,838500.0,14
258,421,F,ATHLON FE OPERATING LLC,GLASSCOCK,41013,2012,31.67782,-101.50887,10240,,,#VALUE!,#VALUE!,1.0,2,0.0,12000.0,1633170.0,0.0,112000.0,1645170.0,44.73512294,3017,8,3000.0,857910.0,9
1622,2718,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,41013,2012,31.51553,-102.11975,11460,40,Over 160,ATOKA,SPBR_U --> ATOKA,1.0,1,1429386.0,0.0,0.0,0.0,879500.0,1429386.0,18.56,3399,9,875729.0,816251.0,10
266,431,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,41014,2012,31.67853,-101.42438,10035,,,#VALUE!,#VALUE!,7.0,14,0.0,30000.0,548000.0,0.0,845000.0,578000.0,19.944000000000003,3777,7,573000.0,845000.0,14
1608,2699,B,PIONEER NATURAL RESOURCES USA INC,UPTON,41015,2012,31.492690000000003,-101.97111,10755,20,80,ATOKA,SPBR_U --> ATOKA,3.0,6,0.0,15000.0,1261705.0,0.0,1400091.0,1276705.0,66.71600000000001,2575,1,1075494.0,613000.0,1
839,1396,A,CROWNQUEST OPERATING LLC,MIDLAND,41015,2012,31.86447,-102.01949,11510,160,Sub 20,ATOKA,SPBR_L --> ATOKA,1.0,1,897120.0,0.0,0.0,0.0,970400.0,897120.0,164.34400000000002,3036,4,1307592.0,1411688.0,8
1597,2677,B,APACHE CORPORATION,UPTON,41016,2012,31.543640000000003,-102.01881999999999,10800,,,WFMP,SPBR_U --> WFMP,8.0,8,0.0,0.0,436000.0,440500.0,756750.0,876500.0,49.623999999999995,1588,5,557016.0,573320.0,10
1612,2707,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,41016,2012,31.53714,-102.10991999999999,11505,40,160,ATOKA,SPBR_U --> ATOKA,1.0,1,1598436.0,0.0,0.0,0.0,952500.0,1598436.0,53.004,3350,3,504771.0,580875.0,4
1623,2719,B,PARSLEY ENERGY OPERATIONS LLC,UPTON,41019,2012,31.635740000000002,-101.99403000000001,12200,80,40,ATOKA,SPBR_L --> ATOKA,1.0,1,1528506.0,0.0,0.0,0.0,1341760.0,1528506.0,125.684,3300,1,1361934.0,870000.0,1
1618,2714,B,COG OPERATING LIMITED LIABILITY CORP,UPTON,41021,2012,31.510540000000002,-102.06048,11506,40,40,ATOKA,SPBR_U --> ATOKA,1.0,1,1532874.0,0.0,0.0,0.0,973500.0,1532874.0,58.896,2943,3,1294002.0,1444149.0,6
886,1488,D,BERRY OIL COMPANY,MIDLAND,41021,2012,31.953640000000004,-101.78102,11503,40,40,SIL_DEV,WFMP --> SIL_DEV,9.0,18,0.0,12000.0,890106.0,0.0,996200.0,902106.0,57.16,2795,1,1335348.0,808500.0,1
198,323,F,ENERGEN RESOURCES CORPORATION,GLASSCOCK,41023,2012,31.721770000000003,-101.49537,10087,,,STRAWN,SPBR_U --> STRAWN,7.0,14,0.0,30000.0,542500.0,0.0,856000.0,572500.0,26.248,3317,7,548000.0,784000.0,14
862,1434,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41024,2012,31.85652,-101.97209000000001,10875,40,160,ATOKA,SPBR_L --> ATOKA,4.0,7,0.0,12000.0,1200862.0,0.0,1224984.0,1212862.0,64.804,2950,1,1421574.0,849973.0,1
254,413,D,PIONEER NATURAL RESOURCES USA INC,GLASSCOCK,41025,2012,31.884520000000002,-101.73701,10457,,,#VALUE!,#VALUE!,4.0,7,0.0,13500.0,1420042.0,0.0,1426469.0,1433542.0,91.96799999999999,3049,4,1447501.0,1500427.0,8
797,1333,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41025,2012,31.843729999999997,-101.91381,10648,40,40,ATOKA,SPBR_L --> ATOKA,4.0,7,0.0,8394.0,1487374.0,0.0,942338.0,1495768.0,42.14,2440,4,1415426.0,608197.0,8
259,422,D,CROWNQUEST OPERATING LLC,GLASSCOCK,41025,2012,31.811429999999998,-101.56201,10623,,,#VALUE!,#VALUE!,1.0,1,732312.0,0.0,0.0,0.0,627400.0,732312.0,18.684,2590,3,1686918.0,1130824.0,6
812,1354,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41026,2012,31.828740000000003,-101.79834,11147,Over 160,40,MISS,SPBR_U --> MISS,4.0,8,0.0,15000.0,1673884.0,0.0,1509415.0,1688884.0,69.0,3328,2,1171426.0,1285393.0,4
846,1408,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41029,2012,31.88474,-101.99461,11202,40,Sub 20,ATOKA,CLFK --> ATOKA,4.0,8,0.0,10250.0,1107788.0,0.0,1399220.0,1118038.0,70.3,2582,4,1233576.0,1228603.0,8
