WellID,Number,Type,Depth Top,Depth Base,Fluid Amount,Fluid Units,Fluid Type,Propping Agent Amount,Propping Agent Units,Propping Agent Type,Pressure Breakdown,Injection Rate,Additive,Mesh Size,Remark
2134,3,FRAC,7751,9520,303990.0,GAL,W,125000.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHT SD"
2137,1,FRAC,6523,7485,241374.0,GAL,FLUD,61500.0,LB,SAND,,,,20/40,"DETAILS: SLCK WTR, BRADY"
2137,2,FRAC,7917,8115,120036.0,GAL,FLUD,61500.0,LB,SAND,,,,20/40,"DETAILS: SLCK WTR, BRADY"
2138,1,FRAC,6561,7551,222894.0,GAL,W,181250.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY"
2138,2,FRAC,7958,8363,234108.0,GAL,W,60000.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, MESH B"
2140,1,FRAC,6646,7621,120000.0,GAL,W,295000.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2140,2,FRAC,8024,8396,177960.0,GAL,W,60000.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2141,1,FRAC,6297,7297,242130.0,GAL,W,61500.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY"
2141,2,FRAC,7713,7911,122808.0,GAL,W,61500.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, B SD"
2145,1,FRAC,6561,7539,256032.0,GAL,W,61500.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2145,2,FRAC,7970,8175,129000.0,GAL,W,61500.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2146,1,FRAC,6572,7554,236502.0,GAL,W,62172.0,LB,SAND,,,,20/40,"DETAILS: SLK WTR, BRADY SD"
2146,2,FRAC,7989,8173,124950.0,GAL,W,61500.0,LB,SAND,,,,20/40,"DETAILS: SLK WTR, BRADY SD"
2147,1,FRAC,6588,7570,159200.0,GAL,W,62800.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, BROWN SD"
2147,2,FRAC,8001,8203,81040.0,GAL,W,97727.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 48652# BROWN SD, 49075# WHITE SD"
2149,1,FRAC,6552,7567,161200.0,GAL,W,195400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRWN"
2149,2,FRAC,7990,8188,81040.0,GAL,W,97700.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHT"
2150,1,FRAC,6570,7526,159200.0,GAL,W,195400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRWN SD"
2150,2,FRAC,7957,8159,81040.0,GAL,W,97700.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHT SD"
2151,1,FRAC,6187,7203,90695.0,GAL,W,273739.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY"
2151,2,FRAC,7633,8411,180096.0,GAL,W,203269.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHT"
2152,1,FRAC,6206,7223,90695.0,GAL,W,116407.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2152,2,FRAC,7642,8413,180096.0,GAL,W,89115.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2153,1,FRAC,6075,7197,90695.0,GAL,W,273739.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2153,2,FRAC,7527,7972,122640.0,GAL,W,178289.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, BRADY SD"
2153,3,FRAC,8059,8395,57456.0,GAL,W,24980.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2157,1,FRAC,6488,7471,161200.0,GAL,W,195400.0,LB,SAND,,,,20/40,SLICK WTR
2157,2,FRAC,7886,8097,81040.0,GAL,W,97700.0,LB,SAND,,,,20/40,SLICK WTR
2158,1,FRAC,6026,8422,380342.0,GAL,W,560050.0,LB,SAND,,,GELA,,"DETAILS: GELD WTR, BRADY"
2159,1,FRAC,5991,8411,383598.0,GAL,W,512598.0,LB,SAND,,,GELA,,"DETAILS: GELD WTR, BRADY"
2160,1,BKDN,8195,8263,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2160,2,FRAC,8195,8263,119681.0,GAL,GEL,73787.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
2160,3,BKDN,7949,8039,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2160,4,FRAC,7949,8039,64509.0,GAL,GEL,150770.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
2160,5,BKDN,7692,7747,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2160,6,FRAC,7692,7747,48639.0,GAL,GEL,127232.0,LB,SAND,,,,20/40,10# WTR FRAC GEL
2160,7,BKDN,7050,7080,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2160,8,FRAC,7050,7080,55550.0,GAL,X-LINKGEL,166111.0,LB,SAND,,,,20/40,20# BORATE
2160,9,BKDN,6811,6944,1500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
2160,10,FRAC,6811,6944,49553.0,GAL,X-LINKGEL,132140.0,LB,SAND,,,,20/40,20# BORATE
2160,11,BKDN,6183,6343,1500.0,GAL,A,0,undefined,undefined,,,HCL,,7 1/2%
2160,12,FRAC,6183,6343,50555.0,GAL,X-LINKGEL,132200.0,LB,SAND,,,,20/40,20# BORATE
2161,1,BKDN,8489,8537,126000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2161,2,FRAC,8489,8537,118575.0,GAL,X-LINKGEL,73700.0,LB,SAND,,,,20/40,12# XL-ASSIST LINEAR GEL
2161,3,BKDN,8206,8259,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2161,4,FRAC,8206,8259,122651.0,GAL,X-LINKGEL,74100.0,LB,SAND,,,,20/40,12# XL-ASSIST LINEAR GEL
2161,5,BKDN,7939,8044,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2161,6,FRAC,7939,8044,118017.0,GAL,X-LINKGEL,166100.0,LB,SAND,,,,20/40,20# BORATE
2161,7,BKDN,7620,7741,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2161,8,FRAC,7620,7741,49439.0,GAL,X-LINKGEL,134000.0,LB,SAND,,,,20/40,20# BORATE
2161,9,BKDN,7052,7083,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2161,10,FRAC,7052,7083,59819.0,GAL,X-LINKGEL,149300.0,LB,SAND,,,,20/40,20# BORATE
2161,11,BKDN,6810,6945,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2161,12,FRAC,6810,6945,49330.0,GAL,X-LINKGEL,131600.0,LB,SAND,,,,20/40,20# BORATE
2161,13,BKDN,6197,6325,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2161,14,FRAC,6197,6325,53331.0,GAL,X-LINKGEL,124650.0,LB,SAND,,,,20/40,20# DELAYED BORATE
2162,1,ACID,8426,8496,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2162,2,FRAC,8426,8496,123838.0,GAL,X-LINKGEL,75805.0,LB,SAND,,,,20/40,12# XL LINEAR GEL
2162,3,ACID,8202,8234,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2162,4,FRAC,8202,8234,121763.0,GAL,GEL,75547.0,LB,SAND,,,,20/40,12# LINEAR
2162,5,ACID,7949,8050,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2162,6,FRAC,7949,8050,63118.0,GAL,X-LINKGEL,145212.0,LB,SAND,,,,20/40,20# BORATE
2162,7,ACID,7616,7734,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2162,8,FRAC,7616,7734,49728.0,GAL,X-LINKGEL,130908.0,LB,SAND,,,,20/40,20# BORATE
2162,9,ACID,6894,7066,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2162,10,FRAC,6894,7066,58702.0,GAL,X-LINKGEL,150050.0,LB,SAND,,,,20/40,20# BORATE
2162,11,ACID,6184,6311,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2162,12,FRAC,6184,6311,51105.0,GAL,X-LINKGEL,135569.0,LB,SAND,,,,20/40,20# BORATE
2163,1,FRAC,6573,7538,159200.0,GAL,W,195400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRWN SD"
2163,2,FRAC,7961,8181,81040.0,GAL,W,97700.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHT SD"
2166,1,FRAC,6603,7591,224714.0,GAL,W,195400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2166,2,FRAC,8021,8223,112306.0,GAL,W,97700.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE/BROWN SD"
2167,1,FRAC,6577,7545,161200.0,GAL,W,195400.0,LB,SAND,,,,20/40,"DETAILS: SLK WTR, BRWN SD"
2167,2,FRAC,7974,8175,81040.0,GAL,W,97700.0,LB,SAND,,,,20/40,"DETAILS: SLK WTR, WHITE SD"
2168,1,FRAC,6601,7568,224714.0,GAL,W,195400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2168,2,FRAC,7996,8197,112306.0,GAL,W,97700.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE/BROWN SD"
2170,1,FRAC,6552,7505,161200.0,GAL,W,195400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2170,2,FRAC,7939,8140,81040.0,GAL,W,97700.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD, BROWN SD"
2171,1,FRAC,6577,7543,161200.0,GAL,W,195400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2171,2,FRAC,7974,8179,81040.0,GAL,W,97700.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD, BROWN SD"
2173,1,FRAC,6263,7267,161200.0,GAL,W,195400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2173,2,FRAC,7706,7874,81040.0,GAL,W,97700.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2174,1,FRAC,6281,7294,161200.0,GAL,W,195400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2174,2,FRAC,7719,7892,81040.0,GAL,W,97700.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2176,1,FRAC,6561,7574,161200.0,GAL,W,195400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRWN"
2176,2,FRAC,8000,8207,81040.0,GAL,W,48625.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRWN"
2177,1,FRAC,6564,7525,161200.0,GAL,W,195400.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2177,2,FRAC,7949,8156,81040.0,GAL,W,97700.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE, BROWN SD"
2178,1,FRAC,6228,7261,50738.0,GAL,W,60000.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2178,2,FRAC,7699,7868,96746.0,GAL,W,265000.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, B SD"
2179,1,FRAC,6590,7570,161200.0,GAL,W,170820.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRWN"
2179,2,FRAC,7995,8206,81040.0,GAL,W,97700.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 48625# 20/40 BRWN, 49075# 20/40 WHT"
2180,1,FRAC,6505,7453,132000.0,GAL,W,181125.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2180,2,FRAC,7873,8048,78000.0,GAL,W,43750.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2181,1,FRAC,6558,7514,138402.0,GAL,W,167375.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHT SD"
2181,2,FRAC,7937,8107,82253.0,GAL,W,90625.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHT SD"
2182,1,FRAC,6591,7572,138150.0,GAL,W,167375.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2182,2,FRAC,8006,8208,83520.0,GAL,W,97700.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHT SD"
2183,1,FRAC,6674,7628,138517.0,GAL,W,167375.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2183,2,FRAC,8084,8292,82394.0,GAL,W,90625.0,LB,SAND,,,SFAC,20/40,SLK WTR
2184,1,FRAC,6697,7630,138517.0,GAL,W,163375.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2184,2,FRAC,8096,8297,82394.0,GAL,W,43750.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHT SD"
2189,1,FRAC,6563,7520,138402.0,GAL,W,167375.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2189,2,FRAC,7943,8112,82253.0,GAL,W,90625.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2191,1,FRAC,6555,7504,138402.0,GAL,W,167375.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2191,2,FRAC,7929,8102,82253.0,GAL,W,90625.0,LB,SAND,,,SFAC,20/40,SLK WTR
2192,1,FRAC,6499,7445,136172.0,GAL,W,183325.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2192,2,FRAC,7881,8074,51492.0,GAL,W,46875.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2198,1,FRAC,6557,7515,138402.0,GAL,W,167375.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2198,2,FRAC,7127,8153,220655.0,GAL,W,258000.0,LB,SAND,,,SFAC,20/40,SLK WTR
2199,1,FRAC,6474,7442,132000.0,GAL,W,181125.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2199,2,FRAC,7858,8021,76000.0,GAL,W,90625.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2201,1,FRAC,6416,7380,132000.0,GAL,W,181125.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2201,2,FRAC,7794,7971,76000.0,GAL,W,43750.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2202,1,ACID,10241,10245,5000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2202,2,ACID,10197,10210,5000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2202,3,BKDN,9699,9908,3000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2202,4,FRAC,9699,9908,61849.0,GAL,X-LINKGEL,24180.0,LB,SAND,,,XLNK,20/40,20# BORATE
2202,5,BKDN,9419,9601,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2202,6,FRAC,9419,9601,52264.0,GAL,X-LINKGEL,24040.0,LB,SAND,,,XLNK,20/40,20# BORATE
2202,7,ACID,9160,9305,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2202,8,FRAC,9160,9305,113546.0,GAL,X-LINKGEL,70334.0,LB,SAND,,,XLNK,20/40,10# LINEAR XL-ASSIST
2202,9,ACID,8871,9002,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2202,10,FRAC,8871,9002,114033.0,GAL,X-LINKGEL,70551.0,LB,SAND,,,XLNK,20/40,10# LINEAR XL-ASSIST
2202,11,ACID,8636,8771,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2202,12,FRAC,8636,8771,111674.0,GAL,X-LINKGEL,67006.0,LB,SAND,,,XLNK,20/40,10# LINEAR XL-ASSIST
2203,1,FRAC,6448,7416,177750.0,GAL,W,10750.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2203,2,FRAC,7831,8010,101000.0,GAL,W,6000.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2204,1,FRAC,6144,7183,132000.0,GAL,W,181125.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2204,2,FRAC,7273,7801,94000.0,GAL,W,119875.0,LB,SAND,,,SFAC,20/40,SLK WTR
2204,3,FRAC,7850,8398,148000.0,GAL,W,80000.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2205,1,FRAC,6196,7203,176750.0,GAL,W,21150.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 10750# 20/40 WS, 10400# LP"
2205,2,FRAC,7297,8412,325500.0,GAL,W,43600.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 18000# 20/40 WS, 25600# LP"
2207,1,FRAC,6166,7255,181750.0,GAL,W,22150.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 10750# 20/40 WS, 11400# LP"
2207,2,FRAC,7595,8392,266500.0,GAL,W,41200.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 18000# 20/40 WS, 23200# LP"
2209,1,ACID,7846,7973,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2209,2,FRAC,7846,7973,56255.0,GAL,X-LINKGEL,155734.0,LB,SAND,,,,20/40,20# BORATE
2209,3,ACID,7264,7314,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2209,4,FRAC,7264,7314,54596.0,GAL,X-LINKGEL,154018.0,LB,SAND,,,,20/40,20# BORATE
2209,5,ACID,7012,7149,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2209,6,FRAC,7012,7149,47859.0,GAL,X-LINKGEL,132217.0,LB,SAND,,,,20/40,20# BORATE
2209,7,ACID,6411,6524,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2209,8,FRAC,6411,6524,48451.0,GAL,X-LINKGEL,136860.0,LB,SAND,,,,20/40,20# BORATE
2211,1,ACID,7936,8067,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2211,2,FRAC,7936,8067,52737.0,GAL,X-LINKGEL,158035.0,LB,SAND,,,,20/40,20# BORATE
2211,3,ACID,7114,7244,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2211,4,FRAC,7114,7244,54122.0,GAL,X-LINKGEL,153346.0,LB,SAND,,,,20/40,20# BORATE
2211,5,ACID,6506,6661,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2211,6,FRAC,6506,6661,41126.0,GAL,X-LINKGEL,140700.0,LB,SAND,,,,20/40,20# BORATE
2214,1,FRAC,6412,7377,177750.0,GAL,W,10750.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2214,2,FRAC,7785,7986,101000.0,GAL,W,6000.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2216,1,FRAC,6427,7396,177750.0,GAL,W,10750.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BROWN SD"
2216,2,FRAC,7809,7981,101000.0,GAL,W,6000.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2217,1,ACID,7733,8716,12138.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2217,2,FRAC,7733,8716,600558.0,GAL,GEL,755755.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, GEL, OTTAWA SD"
2218,1,BKDN,7801,7925,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2218,2,FRAC,7801,7925,61149.0,GAL,X-LINKGEL,155137.0,LB,SAND,,,,20/40,20# BORATE
2218,3,BKDN,7121,7221,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2218,4,FRAC,7121,7221,62400.0,GAL,X-LINKGEL,170978.0,LB,SAND,,,,20/40,20# BORATE
2218,5,BKDN,6329,6352,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2218,6,FRAC,6329,6352,51591.0,GAL,X-LINKGEL,134165.0,LB,SAND,,,,20/40,20# BORATE
2220,1,BKDN,7941,8069,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2220,2,FRAC,7941,8069,60811.0,GAL,X-LINKGEL,155150.0,LB,SAND,,,XLNK,20/40,20# BORATE
2220,3,BKDN,7382,7468,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2220,4,FRAC,7382,7468,65376.0,GAL,X-LINKGEL,172001.0,LB,SAND,,,XLNK,20/40,20# BORATE
2220,5,BKDN,7115,7223,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2220,6,FRAC,7115,7223,50252.0,GAL,X-LINKGEL,132659.0,LB,SAND,,,XLNK,20/40,20# BORATE
2220,7,BKDN,6522,6659,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2220,8,FRAC,6522,6659,48006.0,GAL,X-LINKGEL,132930.0,LB,SAND,,,XLNK,20/40,20# BORATE
2221,1,ACID,8149,8267,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2221,2,FRAC,8149,8267,53976.0,GAL,X-LINKGEL,50111.0,LB,SAND,,,XLNK,20/40,20# BORATE
2221,3,ACID,7575,7671,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2221,4,FRAC,7575,7671,62881.0,GAL,X-LINKGEL,168417.0,LB,SAND,,,XLNK,20/40,20# BORATE
2221,5,ACID,7312,7457,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2221,6,FRAC,7312,7457,53514.0,GAL,X-LINKGEL,140603.0,LB,SAND,,,XLNK,20/40,20# BORATE
2221,7,ACID,6713,6865,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2221,8,FRAC,6713,6865,47196.0,GAL,X-LINKGEL,135847.0,LB,SAND,,,XLNK,20/40,20# BORATE
2222,1,BKDN,8133,8267,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2222,2,FRAC,8133,8267,64274.0,GAL,X-LINKGEL,154000.0,LB,SAND,,,XLNK,20/40,20# BORATE
2222,3,BKDN,7579,7672,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2222,4,FRAC,7579,7672,70045.0,GAL,X-LINKGEL,179124.0,LB,SAND,,,XLNK,20/40,20# BORATE
2222,5,BKDN,7316,7461,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2222,6,FRAC,7316,7461,51854.0,GAL,X-LINKGEL,133278.0,LB,SAND,,,XLNK,20/40,20# BORATE
2222,7,BKDN,6727,6867,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2222,8,FRAC,6727,6867,54589.0,GAL,X-LINKGEL,134958.0,LB,SAND,,,XLNK,20/40,20# BORATE
2225,1,ACID,8203,8330,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2225,2,FRAC,8203,8330,62120.0,GAL,X-LINKGEL,175186.0,LB,SAND,,,XLNK,20/40,20# BORATE
2225,3,ACID,7591,7709,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2225,4,FRAC,7591,7709,67258.0,GAL,X-LINKGEL,186685.0,LB,SAND,,,XLNK,20/40,20# BORATE
2225,5,ACID,7337,7524,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2225,6,FRAC,7337,7524,53166.0,GAL,X-LINKGEL,140564.0,LB,SAND,,,XLNK,20/40,20# BORATE
2225,7,ACID,6777,6920,1500.0,GAL,A,0,undefined,undefined,,,HCL,,15%
2225,8,FRAC,6777,6920,39764.0,GAL,X-LINKGEL,82312.0,LB,SAND,,,XLNK,20/40,20# BORATE
2229,1,FRAC,6467,7444,158750.0,GAL,W,21550.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 10750# 20/40 WS, 10800# LP"
2229,2,FRAC,7469,8057,203000.0,GAL,W,26400.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 12000# 20/40 WS, 14400# LP"
2230,1,FRAC,6460,7426,178750.0,GAL,W,21550.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 10750# 20/40 WS, 10800# LITEPROP"
2230,2,FRAC,7451,8026,280500.0,GAL,W,26400.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 12000# 20/40 WS, 14400# LITEPROP"
2234,1,FRAC,8194,9346,194000.0,GAL,W,12000.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHT SD"
2234,2,FRAC,9410,10093,255500.0,GAL,W,125000.0,LB,SAND,,,,,"DETAILS: SLK WTR, WHT SD"
2235,1,FRAC,6013,8450,366240.0,GAL,FLUD,1448000.0,LB,SAND,,,,,"DETAILS: 15750 GALS, 8345 BBLS"
2237,1,FRAC,6513,7476,178750.0,GAL,W,18000.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 2000# 20/40 WS, 16000# LITE PROP"
2237,2,FRAC,7500,8073,194000.0,GAL,W,17000.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 2000# 20/40 WS, 15000# LITE PROP"
2238,1,FRAC,6491,7457,133000.0,GAL,FLUD,181125.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BS"
2238,2,FRAC,7482,8024,158500.0,GAL,FLUD,181250.0,LB,SAND,,,SFAC,,"DETAILS: SLK WTR, 87500# WS, 93750# BS"
2239,1,FRAC,6471,7436,123500.0,GAL,W,176125.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2239,2,FRAC,7460,8025,152500.0,GAL,W,176250.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2240,1,FRAC,6508,7475,133000.0,GAL,W,181125.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2240,2,FRAC,7499,8041,158500.0,GAL,W,87500.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2243,1,ACID,6094,8347,6552.0,GAL,A,0,undefined,undefined,,,HCL,,20%
2243,2,FRAC,6094,8347,629538.0,GAL,GEL,845640.0,LB,SAND,,,GELA,,"DETAILS: 1166 BBL ASTGEL 1009, 7722 BBL ASTMAX 1009, 6101 BBL ASTMAX 1017, 49420# 20/40 OTTAWA, 247400# 40/70 WHITE, 399220# 30/70 BRADY, 149600# 16/30 BRADY"
2246,1,FRAC,6466,7430,138000.0,GAL,W,181125.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2246,2,FRAC,7455,8016,159000.0,GAL,W,87500.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2247,1,FRAC,6445,7413,133000.0,GAL,W,181125.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, BRADY SD"
2247,2,FRAC,7438,7988,159000.0,GAL,W,87500.0,LB,SAND,,,SFAC,20/40,"DETAILS: SLK WTR, WHITE SD"
2248,1,FRAC,7568,8140,158500.0,GAL,SLKW,236250.0,LB,SAND,,,SFAC,,
2248,2,FRAC,6578,7545,137500.0,GAL,SLKW,248125.0,LB,SAND,,,SFAC,,
2249,1,BKDN,8188,8255,2000.0,GAL,A,0,undefined,undefined,,,HCL,,15%
